4.300000000000000000e+01 1.206816684419691910e+03 6.933933914155999967e-02 5.456336363416084334e-04 1.451504020726312127e+00
4.400000000000000000e+01 1.224382463367815717e+03 7.478455242184113561e-02 5.713763225870532739e-04 1.353417216029402459e+00
4.500000000000000000e+01 1.242164274530323610e+03 8.050135087781221110e-02 5.977176052190581344e-04 1.245671419836581029e+00
4.600000000000000000e+01 1.260126194776857801e+03 8.649050541515823642e-02 6.246567415851006369e-04 1.128690096345241534e+00
4.700000000000000000e+01 1.278250985514544027e+03 9.275358146979637008e-02 6.521929320327029753e-04 1.001687930355967815e+00
4.800000000000000000e+01 1.296513079845210086e+03 9.928547150293329238e-02 6.803253327227497043e-04 8.635588672394148846e-01
4.900000000000000000e+01 1.314901767718007250e+03 1.060803246427480528e-01 7.090530656082596724e-04 7.132711706137435659e-01
5.000000000000000000e+01 1.333473194253669817e+03 1.131434320624878365e-01 7.383752303697838949e-04 5.499320484669346643e-01
5.100000000000000000e+01 1.352287060359846237e+03 1.204809652905858286e-01 7.682909173781127428e-04 3.730236814699087744e-01
5.200000000000000000e+01 1.371291008338106394e+03 1.280981616730241246e-01 7.987992182055728531e-04 1.833259883973087923e-01
5.300000000000000000e+01 1.390413950964251626e+03 1.359966819508438562e-01 8.298992388906614205e-04 -1.826657880738205564e-02
5.400000000000000000e+01 1.409636798963682168e+03 1.441789293189630339e-01 8.615901114216960571e-04 -2.317187000687760401e-01
5.500000000000000000e+01 1.428955319132839804e+03 1.526487922922754592e-01 8.938710061807917393e-04 -4.573646598966451537e-01
5.600000000000000000e+01 1.448481442701151764e+03 1.614030750135767855e-01 9.267411434506514457e-04 -6.960983057434959598e-01
5.700000000000000000e+01 1.468316346354546795e+03 1.704369871821521942e-01 9.601998045804280117e-04 -9.484869643469165945e-01
5.800000000000000000e+01 1.488417378720770557e+03 1.797475682218514226e-01 9.942463430954407919e-04 -1.214337064212950956e+00
5.900000000000000000e+01 1.508697317233851663e+03 1.893326001942448045e-01 1.028880195146888695e-03 -1.493167531290263028e+00
6.000000000000000000e+01 1.529135793288983223e+03 1.991824366586631145e-01 1.064100888493711228e-03 -1.784081279843305667e+00
6.100000000000000000e+01 1.549739820153068194e+03 2.092889267290418687e-01 1.099908054342816407e-03 -2.086326021979876710e+00
6.200000000000000000e+01 1.570514517089326318e+03 2.196499021139177998e-01 1.136301432183091332e-03 -2.400085291483872840e+00
6.300000000000000000e+01 1.591477528380508602e+03 2.302654330134505656e-01 1.173280879654465658e-03 -2.725791419775502877e+00
6.400000000000000000e+01 1.612631640115754408e+03 2.411348468409627299e-01 1.210846378934954393e-03 -3.063869291622818292e+00
6.500000000000000000e+01 1.634001921893031749e+03 2.522596996184489626e-01 1.248998042875508778e-03 -3.414803201819124112e+00
6.600000000000000000e+01 1.655625405917598300e+03 2.636344795802108010e-01 1.287736119738111615e-03 -3.779038028851591235e+00
6.700000000000000000e+01 1.677482982632385983e+03 2.752521454451777871e-01 1.327060997866006970e-03 -4.156021629656662775e+00
6.800000000000000000e+01 1.699537791648532902e+03 2.871023024403817625e-01 1.366973208031663787e-03 -4.544947025858261824e+00
6.900000000000000000e+01 1.721745542609146923e+03 2.991767846414383203e-01 1.407473426887747604e-03 -4.945036941998687041e+00
7.000000000000000000e+01 1.744076800251710438e+03 3.114681693671332852e-01 1.448562477697436105e-03 -5.355707230847003508e+00
7.100000000000000000e+01 1.766509797273950198e+03 3.239716488538532668e-01 1.490241330789406071e-03 -5.776695085600419333e+00
7.200000000000000000e+01 1.789157439900754980e+03 3.366832167987590108e-01 1.532511103551167497e-03 -6.208852232538450977e+00
7.300000000000000000e+01 1.812132874050163764e+03 3.495977677757054480e-01 1.575373058451590277e-03 -6.653091749333755800e+00
7.400000000000000000e+01 1.835445247296132266e+03 3.627042543537323804e-01 1.618828601584176895e-03 -7.109257028787048682e+00
7.500000000000000000e+01 1.859096277491000137e+03 3.759908870122171676e-01 1.662879278913834006e-03 -7.576857187111637693e+00
7.600000000000000000e+01 1.883041598021609843e+03 3.894438930404555688e-01 1.707526774165315196e-03 -8.055328694828229885e+00
7.700000000000000000e+01 1.907156505281258887e+03 4.030534499588027120e-01 1.752772903008659915e-03 -8.543282597730220473e+00
7.800000000000000000e+01 1.931426206738636438e+03 4.168084950738633054e-01 1.798619608990692292e-03 -9.040349266609267076e+00
7.900000000000000000e+01 1.955895335662687103e+03 4.306987095530709908e-01 1.845068957764520960e-03 -9.546456211849184470e+00
8.000000000000000000e+01 1.980586239381347696e+03 4.447137756600408887e-01 1.892123131401502205e-03 -1.006167951801538507e+01
8.100000000000000000e+01 2.005523398898542155e+03 4.588431901723820650e-01 1.939784422605171296e-03 -1.058585924038110804e+01
8.200000000000000000e+01 2.030717547312392298e+03 4.730771901663605172e-01 1.988055227276071518e-03 -1.111863412736022916e+01
8.300000000000000000e+01 2.056144409893398915e+03 4.874043417017861479e-01 2.036938038680505270e-03 -1.165977831877028947e+01
8.400000000000000000e+01 2.081801996565701302e+03 5.018139550483294853e-01 2.086435440372733704e-03 -1.220876883396471335e+01
8.500000000000000000e+01 2.107680888635804422e+03 5.162945990838372357e-01 2.136550099043359532e-03 -1.276545412495187648e+01
8.600000000000000000e+01 2.133776308553371109e+03 5.308369983987134555e-01 2.187284757670043302e-03 -1.332927248346750737e+01
8.700000000000000000e+01 2.160057473780399505e+03 5.454286106069928808e-01 2.238642229975746668e-03 -1.389973003209050262e+01
8.800000000000000000e+01 2.186505671529223491e+03 5.600575634963872451e-01 2.290625392407760058e-03 -1.447629415386321483e+01
8.900000000000000000e+01 2.213131902657500177e+03 5.747119865583364406e-01 2.343237179093015342e-03 -1.505850653692344210e+01
9.000000000000000000e+01 2.239939740037710635e+03 5.893755540401968140e-01 2.396480575456526926e-03 -1.564605745964375849e+01
9.100000000000000000e+01 2.266939654748537123e+03 6.040358093731275080e-01 2.450358613360140159e-03 -1.623842211156498649e+01
9.200000000000000000e+01 2.294132567609447960e+03 6.186786820996605929e-01 2.504874365859853513e-03 -1.683540378996664444e+01
9.300000000000000000e+01 2.321533726209692759e+03 6.332902568854457126e-01 2.560030943207574142e-03 -1.743651642313615824e+01
9.400000000000000000e+01 2.349136093877833446e+03 6.478588488954779567e-01 2.615831488972961399e-03 -1.804157110328704761e+01
9.500000000000000000e+01 2.376954919870813683e+03 6.623698040006115173e-01 2.672279177068965020e-03 -1.865008182025020744e+01
9.600000000000000000e+01 2.404983169351171000e+03 6.768099558368210200e-01 2.729377209624342035e-03 -1.926163688071467206e+01
9.700000000000000000e+01 2.433221236857310032e+03 6.911653973476259427e-01 2.787128814637461049e-03 -1.987582462647041481e+01
9.800000000000000000e+01 2.461676946362904800e+03 7.054214808272455395e-01 2.845537246026370263e-03 -2.049223343617036974e+01
9.900000000000000000e+01 2.490328409574818579e+03 7.195650464676820457e-01 2.904605782768229349e-03 -2.111037744360602986e+01
1.000000000000000000e+02 2.519190881124022326e+03 7.335851652319652638e-01 2.964337729642988438e-03 -2.172977082300305440e+01
1.010000000000000000e+02 2.548257331791625802e+03 7.474679390445803095e-01 3.024736418284572868e-03 -2.234992779082808312e+01
1.020000000000000000e+02 2.577528161927207748e+03 7.611920438131748456e-01 3.085805209535314505e-03 -2.297058545811480457e+01
1.030000000000000000e+02 2.606988916404774955e+03 7.747584428588072392e-01 3.147547495828202820e-03 -2.359096099726718876e+01
1.040000000000000000e+02 2.636639998019988070e+03 7.881383884898054415e-01 3.209966704483102357e-03 -2.421071732942727550e+01
1.050000000000000000e+02 2.666474382425438307e+03 8.013254204755801968e-01 3.273066301677002212e-03 -2.482929457479197310e+01
1.060000000000000000e+02 2.696485046457087719e+03 8.143056526644090187e-01 3.336849796669750807e-03 -2.544605862145803599e+01
1.070000000000000000e+02 2.726664968101081286e+03 8.270726296986423698e-01 3.401320746925107479e-03 -2.606059826126897505e+01
1.080000000000000000e+02 2.756999698101487411e+03 8.396050419752659755e-01 3.466482763287030266e-03 -2.667235377413229713e+01
1.090000000000000000e+02 2.787497073311114491e+03 8.518964390541647891e-01 3.532339515703047765e-03 -2.728069121334005587e+01
1.100000000000000000e+02 2.818142646532371600e+03 8.639255162607546445e-01 3.598894738915340424e-03 -2.788519954138063284e+01
1.110000000000000000e+02 2.848929302156752783e+03 8.756857566949853844e-01 3.666152238861471180e-03 -2.848539099737551439e+01
1.120000000000000000e+02 2.879856963003084275e+03 8.871703603529764726e-01 3.734115898769496417e-03 -2.908054503082735565e+01
1.130000000000000000e+02 2.910918026633718455e+03 8.983576015912362323e-01 3.802789685053239391e-03 -2.967031007236196416e+01
1.140000000000000000e+02 2.942104891323139782e+03 9.092331855549354858e-01 3.872177653903990501e-03 -3.025403748422277417e+01
1.150000000000000000e+02 2.973409955976200308e+03 9.197976765114447284e-01 3.942283956551744482e-03 -3.083122726292566185e+01
1.160000000000000000e+02 3.004833048394755679e+03 9.300367844271181239e-01 4.013112845397190723e-03 -3.140137947384396711e+01
1.170000000000000000e+02 3.036366568492771876e+03 9.399287932917844701e-01 4.084668678901424294e-03 -3.196391996924034018e+01
1.180000000000000000e+02 3.067995488212189230e+03 9.494742744892037400e-01 4.156955926332916128e-03 -3.251827467324190479e+01
1.190000000000000000e+02 3.099719636490916855e+03 9.586589450104571197e-01 4.229979172261958201e-03 -3.306401815025005675e+01
1.200000000000000000e+02 3.131531414131721249e+03 9.674759524656881826e-01 4.303743119509986607e-03 -3.360057647226169308e+01
1.210000000000000000e+02 3.163423222075577542e+03 9.759110183391525029e-01 4.378252592216361899e-03 -3.412737578712583542e+01
1.220000000000000000e+02 3.195380032978990585e+03 9.839572946409080867e-01 4.453512537836968287e-03 -3.464399088671509475e+01
1.230000000000000000e+02 3.227401676197751840e+03 9.916079355035195553e-01 4.529528027842887397e-03 -3.514984807399149247e+01
1.240000000000000000e+02 3.259480552675554918e+03 9.988486687736645164e-01 4.606304257896087599e-03 -3.564437373099130468e+01
1.250000000000000000e+02 3.291601634890590958e+03 1.005680081000056347e+00 4.683846547006788145e-03 -3.612714288670908758e+01
